yr,loc,sero,strainID,coord1,coord2,coord3,diff_AA,diff_yrs,is_missAG,idx_MapAGs
2003,BKK,2,01549/03,0.5247067270245029,4.978481953795264,0.0921692900986279,1,1,2,145
2003,BKK,2,01693/03,0.4382007477856386,3.9600327639353674,-0.1949520100955539,1,2,2,139
2003,BKK,2,01707/03,0.5247067270245029,4.978481953795264,0.0921692900986279,2,1,2,145
2003,BKK,2,01888/03,0.5247067270245029,4.978481953795264,0.0921692900986279,4,1,2,145
2003,BKK,2,01968/03,0.5247067270245029,4.978481953795264,0.0921692900986279,2,1,2,145
2003,BKK,2,02148/03,-0.10004443913872468,4.488799717590508,0.050628902340274784,6,1,2,-2
2003,BKK,2,02322/03,0.5247067270245029,4.978481953795264,0.0921692900986279,5,1,2,145
2003,BKK,2,02339/03,0.5247067270245029,4.978481953795264,0.0921692900986279,3,1,2,145
2003,BKK,2,02365/03,0.5247067270245029,4.978481953795264,0.0921692900986279,3,1,2,145
2003,KPP,2,30131/03,0.5247067270245029,4.978481953795264,0.0921692900986279,6,1,2,145
2003,KPP,2,30559/03,0.5247067270245029,4.978481953795264,0.0921692900986279,1,1,2,145
2003,KPP,2,30565/03,0.5247067270245029,4.978481953795264,0.0921692900986279,0,1,2,145
2003,KPP,2,30567/03,0.8268185966058971,3.7655524995310694,-0.22314439317142457,10,8,2,115
2003,KPP,2,30571/03,0.3542319258594082,3.6881056306364624,0.19428364976718143,7,1,2,-2
2003,KPP,2,30573/03,0.225352680735402,3.916224942543871,0.648178361876909,9,5,2,129
2003,KPP,2,30580/03,-0.1273534909079106,4.338241193877094,-0.2666221300609929,9,1,2,-2
2003,KPP,2,30630/03,1.0288173360861277,4.205245404109016,-0.330810297207017,4,8,2,113
2003,KPP,2,30658/03,1.0288173360861277,4.205245404109016,-0.330810297207017,7,8,2,113
2003,KPP,2,30811/03,0.477400440276543,4.131842876847644,0.01703392950299543,7,7,2,180
2004,BKK,2,00004/04,-0.10004443913872468,4.488799717590508,0.050628902340274784,7,2,2,-2
2004,BKK,2,00037/04,0.5247067270245029,4.978481953795264,0.0921692900986279,2,2,2,145
2004,BKK,2,00098/04,0.5247067270245029,4.978481953795264,0.0921692900986279,8,2,2,145
2004,BKK,2,00159/04,1.7376505176130186,3.931479585610448,-0.4738689070214076,-10,-10,0,148
2004,BKK,2,00205/04,-0.10098123218853368,2.360672606368216,-0.5215145598608196,1,0,2,149
2004,BKK,2,00213/04,-0.10098123218853368,2.360672606368216,-0.5215145598608196,0,0,2,149
2004,BKK,2,00242/04,0.5247067270245029,4.978481953795264,0.0921692900986279,4,2,2,145
2004,BKK,2,00248/04,-0.10098123218853368,2.360672606368216,-0.5215145598608196,-10,-10,0,149
2004,BKK,2,00290/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0,2,2,145
2004,BKK,2,00560/04,0.6770953428299236,3.238863324201359,-0.7942047549236396,-10,-10,0,150
2004,BKK,2,00584/04,0.02207505320409878,2.544357734112861,-0.6820292365747413,73,7,2,122
2004,BKK,2,00617/04,-0.9318023246457448,5.4376190635528285,0.2609604948016539,-10,-10,0,151
2004,BKK,2,00630/04,-0.1273534909079106,4.338241193877094,-0.2666221300609929,2,0,2,-2
2004,BKK,2,00664/04,0.5247067270245029,4.978481953795264,0.0921692900986279,6,2,2,145
2004,BKK,2,00673/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0.9999999999999999,2,2,145
2004,BKK,2,00709/04,0.5247067270245029,4.978481953795264,0.0921692900986279,3,2,2,145
2004,BKK,2,00740/04,0.5247067270245029,4.978481953795264,0.0921692900986279,2,2,2,145
2004,BKK,2,01006/04,0.5247067270245029,4.978481953795264,0.0921692900986279,6,2,2,145
2004,BKK,2,01007/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0.9999999999999999,2,2,145
2004,BKK,2,01084/04,0.5247067270245029,4.978481953795264,0.0921692900986279,7,2,2,145
2004,BKK,2,01109/04,0.5247067270245029,4.978481953795264,0.0921692900986279,3,2,2,145
2004,BKK,2,01145/04,0.5247067270245029,4.978481953795264,0.0921692900986279,3,2,2,145
2004,BKK,2,01177/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0.9999999999999999,2,2,145
2004,BKK,2,01185/04,0.5247067270245029,4.978481953795264,0.0921692900986279,7,2,2,145
2004,BKK,2,01218/04,0.11155129039727717,4.792698067026371,0.23296322102312775,7,4,2,135
2004,BKK,2,01224/04,0.8541296806303543,2.453150169437888,-0.7539037287771403,-10,-10,0,152
2004,BKK,2,01256/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0,2,2,145
2004,BKK,2,01316/04,0.5247067270245029,4.978481953795264,0.0921692900986279,0.9999999999999999,2,2,145
2004,BKK,2,01462/04,1.198542573303358,2.798955523927606,-0.2782000396224567,-10,-10,0,153
2004,BKK,2,01646/04,0.1837571246943135,2.397729307477661,0.29639800943573497,-10,-10,0,154
2004,BKK,2,01666/04,0.09727441725264815,3.768541032674923,-0.05544820505857014,-10,-10,0,155
2004,BKK,2,02455/03,0.5247067270245029,4.978481953795264,0.0921692900986279,4,2,2,145
2004,KPP,2,30029/04,1.0643489423248471,2.2504606983641113,-0.3228336396125629,7,3,2,138
2004,KPP,2,30044/04,0.225352680735402,3.916224942543871,0.648178361876909,8,6,2,129
2004,KPP,2,30046/04,0.225352680735402,3.916224942543871,0.648178361876909,6,6,2,129
2004,KPP,2,30048/04,0.225352680735402,3.916224942543871,0.648178361876909,4,6,2,129
2004,KPP,2,30057/04,0.11155129039727717,4.792698067026371,0.23296322102312775,6,4,2,135
2004,KPP,2,30067/04,0.225352680735402,3.916224942543871,0.648178361876909,8,6,2,129
2004,KPP,2,30093/04,0.225352680735402,3.916224942543871,0.648178361876909,7,6,2,129
2004,KPP,2,30107/04,0.5247067270245029,4.978481953795264,0.0921692900986279,6,2,2,145
2004,KPP,2,30140/04,1.0288173360861277,4.205245404109016,-0.330810297207017,7,9,2,113
2005,BKK,2,00036/06,0.9142746072303478,3.413560706078026,-0.15848945772700931,-10,-10,0,158
2005,BKK,2,00420/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,2,1,2,-2
2005,BKK,2,00901/05,0.5247067270245029,4.978481953795264,0.0921692900986279,8,3,2,145
2005,BKK,2,00903/05,0.5247067270245029,4.978481953795264,0.0921692900986279,8,3,2,145
2005,BKK,2,00953/05,2.2167721854460787,4.218290079171242,-1.3194631170428472,1,0,2,157
2005,BKK,2,01171/05,0.6308390675585378,3.267391829216554,-0.06439872765323776,5,1,2,161
2005,BKK,2,01291/05,0.9142746072303478,3.413560706078026,-0.15848945772700931,1,0,2,158
2005,BKK,2,01334/05,-0.3672538748409782,4.825602638259636,0.1269593073408537,0,1,2,160
2005,BKK,2,01381/05,-0.3672538748409782,4.825602638259636,0.1269593073408537,0,1,2,160
2005,BKK,2,01441/05,-0.3672538748409782,4.825602638259636,0.1269593073408537,0,1,2,160
2005,BKK,2,01465/05,0.5247067270245029,4.978481953795264,0.0921692900986279,3,3,2,145
2005,BKK,2,01495/05,-0.5245949515078819,4.754995744459878,-0.1519137130892998,-10,-10,0,156
2005,BKK,2,01534/05,0.6308390675585378,3.267391829216554,-0.06439872765323776,0.9999999999999999,1,2,161
2005,BKK,2,01574/05,2.2167721854460787,4.218290079171242,-1.3194631170428472,-10,-10,0,157
2005,BKK,2,01594/05,0.5247067270245029,4.978481953795264,0.0921692900986279,3,3,2,145
2005,KPP,2,30073/05,0.1837571246943135,2.397729307477661,0.29639800943573497,1,1,2,154
2005,KPP,2,30094/05,0.5247067270245029,4.978481953795264,0.0921692900986279,3,3,2,145
2005,KPP,2,30106/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30127/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30133/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30137/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30154/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30160/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30185/05,0.5247067270245029,4.978481953795264,0.0921692900986279,3,3,2,145
2005,KPP,2,30189/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30195/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,5,1,2,148
2005,KPP,2,30203/05,0.1837571246943135,2.397729307477661,0.29639800943573497,2,1,2,154
2005,KPP,2,30211/05,0.5247067270245029,4.978481953795264,0.0921692900986279,3,3,2,145
2005,KPP,2,30221/05,0.5247067270245029,4.978481953795264,0.0921692900986279,5,3,2,145
2005,KPP,2,30239/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30247/05,0.1837571246943135,2.397729307477661,0.29639800943573497,1,1,2,154
2005,KPP,2,30248/05,0.1837571246943135,2.397729307477661,0.29639800943573497,2,1,2,154
2005,KPP,2,30252/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30257/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30261/05,1.7376505176130186,3.931479585610448,-0.4738689070214076,4,1,2,148
2005,KPP,2,30263/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,1,1,2,-2
2005,KPP,2,30278/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,7,1,2,-2
2005,KPP,2,30283/05,-0.1467193919717524,4.105863711986872,0.5719113793132762,5,7,2,-2
2005,KPP,2,30292/05,0.5247067270245029,4.978481953795264,0.0921692900986279,7,3,2,145
2005,KPP,2,30293/05,0.5247067270245029,4.978481953795264,0.0921692900986279,7,3,2,145
2005,KPP,2,30300/05,0.5247067270245029,4.978481953795264,0.0921692900986279,5,3,2,145
2005,KPP,2,30315/05,1.7924499574207635,3.6452067831697734,-1.7361008211576072,75,11,2,109
2005,KPP,2,30321/05,1.0288173360861277,4.205245404109016,-0.330810297207017,8,10,2,113
2005,KPP,2,30332/05,1.0288173360861277,4.205245404109016,-0.330810297207017,7,10,2,113
2005,KPP,2,30334/05,0.225352680735402,3.916224942543871,0.648178361876909,4,7,2,129
2005,KPP,2,30338/05,0.12421531053209772,3.7089922648931126,-0.6630073321959112,5,8,2,193
2005,KPP,2,30342/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,7,1,2,-2
2005,KPP,2,30349/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,8,1,2,-2
2005,KPP,2,30357/05,0.11155129039727717,4.792698067026371,0.23296322102312775,1,5,2,135
2005,KPP,2,30399/05,0.4382007477856386,3.9600327639353674,-0.1949520100955539,2,4,2,139
2005,KPP,2,30406/05,1.0288173360861277,4.205245404109016,-0.330810297207017,6,10,2,113
2005,KPP,2,30409/05,1.0288173360861277,4.205245404109016,-0.330810297207017,8,10,2,113
2005,KPP,2,30420/05,0.5247067270245029,4.978481953795264,0.0921692900986279,5,3,2,145
2005,KPP,2,30442/05,0.5247067270245029,4.978481953795264,0.0921692900986279,4,3,2,145
2005,KPP,2,30447/05,0.5247067270245029,4.978481953795264,0.0921692900986279,5,3,2,145
2005,KPP,2,30461/05,1.0288173360861277,4.205245404109016,-0.330810297207017,4,10,2,113
2005,KPP,2,30470/05,-0.1273534909079106,4.338241193877094,-0.2666221300609929,8,1,2,-2
2005,KPP,2,30498/05,0.5076911434221576,1.66558779698474,-1.4305561756709368,5,2,2,147
2005,KPP,2,30518/05,1.0288173360861277,4.205245404109016,-0.330810297207017,6,10,2,113
2005,KPP,2,30537/05,1.41645605137398,3.770897142519124,-1.7794007968516958,11,11,2,110
2005,KPP,2,30555/05,0.5247067270245029,4.978481953795264,0.0921692900986279,5,3,2,145
2005,KPP,2,30566/05,0.8268185966058971,3.7655524995310694,-0.22314439317142457,13,10,2,115
2005,KPP,2,30582/05,0.11155129039727717,4.792698067026371,0.23296322102312775,2,5,2,135
2005,KPP,2,30594/05,1.0288173360861277,4.205245404109016,-0.330810297207017,4,10,2,113
2005,KPP,2,30603/05,1.0288173360861277,4.205245404109016,-0.330810297207017,4,10,2,113
2005,KPP,2,30619/05,1.0288173360861277,4.205245404109016,-0.330810297207017,7,10,2,113
2006,BKK,2,00016/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,3,0,2,161
2006,BKK,2,00051/06,0.5247067270245029,4.978481953795264,0.0921692900986279,7,4,2,145
2006,BKK,2,00111/06,0.5247067270245029,4.978481953795264,0.0921692900986279,4,4,2,145
2006,BKK,2,00127/06,-1.143877035400339,4.2321232440064325,2.4642998437869688,-10,-10,0,159
2006,BKK,2,00289/06,0.5247067270245029,4.978481953795264,0.0921692900986279,5,4,2,145
2006,BKK,2,00291/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,4,0,2,161
2006,BKK,2,00390/06,-0.3672538748409782,4.825602638259636,0.1269593073408537,0,0,2,160
2006,BKK,2,00444/06,-0.3672538748409782,4.825602638259636,0.1269593073408537,-10,-10,0,160
2006,BKK,2,00495/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,3,0,2,161
2006,BKK,2,00525/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,-10,-10,0,161
2006,BKK,2,00586/06,-0.5952786239146571,3.329506579456977,0.602454726405277,-10,-10,0,162
2006,BKK,2,00647/06,0.8268185966058971,3.7655524995310694,-0.22314439317142457,16,11,2,115
2006,BKK,2,00678/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,2,0,2,161
2006,BKK,2,00695/06,0.5247067270245029,4.978481953795264,0.0921692900986279,9,4,2,145
2006,BKK,2,00697/06,-0.5583740108222749,4.399075273973885,0.18539835010657243,-10,-10,0,163
2006,BKK,2,00720/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,1,0,2,161
2006,BKK,2,01042/06,0.02207505320409878,2.544357734112861,-0.6820292365747413,6,9,2,122
2006,BKK,2,01212/06,0.5247067270245029,4.978481953795264,0.0921692900986279,4,4,2,145
2006,BKK,2,01597/06,-0.31487518156995387,1.8736324393618184,-0.6336488280705469,1,1,2,166
2006,BKK,2,01625/06,0.11155129039727717,4.792698067026371,0.23296322102312775,4,6,2,135
2006,BKK,2,01644/06,-0.4370056186301192,5.8546474996043,0.15123848959776742,0,0,2,164
2006,BKK,2,01841/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,1,0,2,161
2006,BKK,2,01929/06,0.5247067270245029,4.978481953795264,0.0921692900986279,10,4,2,145
2006,BKK,2,02182/06,0.5247067270245029,4.978481953795264,0.0921692900986279,10,4,2,145
2006,BKK,2,02337/06,-0.4370056186301192,5.8546474996043,0.15123848959776742,-10,-10,0,164
2006,BKK,2,02391/06,-0.3672538748409782,4.825602638259636,0.1269593073408537,0,0,2,160
2006,BKK,2,02393/06,0.5247067270245029,4.978481953795264,0.0921692900986279,5,4,2,145
2006,BKK,2,02398/06,0.5247067270245029,4.978481953795264,0.0921692900986279,4,4,2,145
2006,BKK,2,02518/06,0.6308390675585378,3.267391829216554,-0.06439872765323776,5,0,2,161
2006,BKK,2,02617/06,0.5247067270245029,4.978481953795264,0.0921692900986279,4,4,2,145
2006,BKK,2,02660/06,0.5247067270245029,4.978481953795264,0.0921692900986279,11,4,2,145
2006,KPP,2,30048/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,7,2,2,-2
2006,KPP,2,30077/06,1.0288173360861277,4.205245404109016,-0.330810297207017,5,11,2,113
2006,KPP,2,30095/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,10,2,2,-2
2006,KPP,2,30153/06,0.8268185966058971,3.7655524995310694,-0.22314439317142457,13,11,2,115
2006,KPP,2,30185/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,7,2,2,-2
2006,KPP,2,30224/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,8,2,2,-2
2006,KPP,2,30272/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,11,2,2,-2
2006,KPP,2,30280/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,10,2,2,-2
2006,KPP,2,30458/06,-0.1273534909079106,4.338241193877094,-0.2666221300609929,4,2,2,-2
2006,KPP,2,30472/06,0.5076911434221576,1.66558779698474,-1.4305561756709368,4,3,2,147
2006,KPP,2,30702/06,0.5247067270245029,4.978481953795264,0.0921692900986279,7,4,2,145
2006,KPP,2,30704/06,0.4382007477856386,3.9600327639353674,-0.1949520100955539,2,5,2,139
2006,Thailand,2,d2thai06,1.0288173360861277,4.205245404109016,-0.330810297207017,7,11,2,113
2007,BKK,2,00045/07,-0.4370056186301192,5.8546474996043,0.15123848959776742,2,1,2,164
2007,BKK,2,00335/07,0.6308390675585378,3.267391829216554,-0.06439872765323776,4,1,2,161
2007,BKK,2,00408/07,0.0884623013187836,3.4634282702801347,-0.7016631208533063,-10,-10,0,165
2007,BKK,2,00496/07,-0.31487518156995387,1.8736324393618184,-0.6336488280705469,-10,-10,0,166
2007,BKK,2,00511/07,-0.21373313374621955,5.685615556579698,0.38069059534790095,-10,-10,0,167
2007,BKK,2,00538/07,0.5247067270245029,4.978481953795264,0.0921692900986279,4,5,2,145
2007,BKK,2,00576/07,0.5247067270245029,4.978481953795264,0.0921692900986279,5,5,2,145
2007,BKK,2,00938/07,0.12421531053209772,3.7089922648931126,-0.6630073321959112,4,6,2,193
2007,BKK,2,01496/07,0.5247067270245029,4.978481953795264,0.0921692900986279,4,5,2,145
2007,BKK,2,01726/07,0.7611177910959483,4.325357478426424,-0.1769666797530647,3,5,2,-2
2007,BKK,2,01836/07,-0.31487518156995387,1.8736324393618184,-0.6336488280705469,3,0,2,166
2007,BKK,2,01849/07,0.5247067270245029,4.978481953795264,0.0921692900986279,9,5,2,145
2007,BKK,2,02039/07,0.8928369607066352,2.772930504618099,-0.9191832475804956,-10,-10,0,168
2007,BKK,2,02071/07,-0.2679639463133896,4.819524465862374,0.6769122957489754,-10,-10,0,169
2007,BKK,2,02108/07,0.09691672446420929,4.561019664410427,0.04341988097226483,3,2,2,177
2007,BKK,2,02195/07,1.4864960277706702,2.973645297425088,-1.0653138054039506,5,3,2,181
2007,KPP,2,30187/07,0.5247067270245029,4.978481953795264,0.0921692900986279,8,5,2,145
2007,KPP,2,30255/07,0.5247067270245029,4.978481953795264,0.0921692900986279,10,5,2,145
2007,KPP,2,30285/07,0.5247067270245029,4.978481953795264,0.0921692900986279,8,5,2,145
2007,KPP,2,30293/07,0.5247067270245029,4.978481953795264,0.0921692900986279,8,5,2,145
2007,KPP,2,30303/07,0.5247067270245029,4.978481953795264,0.0921692900986279,8,5,2,145
2008,BKK,2,"NA",0.4033169999633436,3.2829998289819353,-0.525495010907815,-10,-10,1,170
2008,BKK,2,"NA",-0.3092827803006872,5.231067387645177,0.32820904689746044,-10,-10,1,171
2008,BKK,2,"NA",1.1460001787139698,2.9556981217880027,-0.84978443983768015,-10,-10,1,172
2008,BKK,2,"NA",0.017754109159064946,4.3926651431964,0.07946219475093931,-10,-10,1,173
2009,BKK,2,30149/09,0.05507328271778239,4.478722757553641,0.07199661842192456,-10,-10,1,174
2009,BKK,2,30155/09,0.4906496310127094,3.118179387449117,-0.810423184216901,-10,-10,1,175
2009,KPP,2,30167/09,0.05507328271778239,4.478722757553641,0.07199661842192456,0,0,2,174
2009,BKK,2,30182/09,1.0586675476646041,3.120518563320821,-0.5648562665285942,-10,-10,1,176
2009,BKK,2,30249/09,0.09691672446420929,4.561019664410427,0.04341988097226483,-10,-10,1,177
2009,KPP,2,30258/09,0.05507328271778239,4.478722757553641,0.07199661842192456,0,0,2,174
2009,KPP,2,30260/09,1.0586675476646041,3.120518563320821,-0.5648562665285942,3,0,2,176
2009,KPP,2,30310/09,0.5247067270245029,4.978481953795264,0.0921692900986279,4,7,2,145
2009,BKK,2,30395/09,-0.7904413270152291,5.043385371805366,1.307769166692368,-10,-10,1,178
2009,KPP,2,30427/09,1.0288173360861277,4.205245404109016,-0.330810297207017,8,14,2,113
2009,KPP,2,30562/09,-0.1467193919717524,4.105863711986872,0.5719113793132762,8,11,2,-2
2009,KPP,2,30620/09,-0.1273534909079106,4.338241193877094,-0.2666221300609929,9,5,2,-2
2009,KPP,2,30637/09,0.225352680735402,3.916224942543871,0.648178361876909,4,11,2,129
2009,KPP,2,30692/09,1.0643489423248471,2.2504606983641113,-0.3228336396125629,7,8,2,138
2009,KPP,2,30756/09,0.5247067270245029,4.978481953795264,0.0921692900986279,7,7,2,145
2009,Thailand,2,KU509272,0.8928369607066352,2.772930504618099,-0.9191832475804956,11,2,2,168
2010,BKK,2,00791/10,-0.2604573279727294,4.9699467779198745,0.30524454645180477,-10,-10,0,179
2010,BKK,2,00911/10,0.12421531053209772,3.7089922648931126,-0.6630073321959112,4,3,2,193
2010,BKK,2,01066/10,0.477400440276543,4.131842876847644,0.01703392950299543,-10,-10,0,180
2010,BKK,2,01109/10,1.420124397220201,3.23836488668549,-1.032429194432186,2,1,2,186
2010,BKK,2,01206/10,1.4864960277706702,2.973645297425088,-1.0653138054039506,0,0,2,181
2010,BKK,2,01340/10,2.0510579618296547,3.672179937289697,-1.7010369463080115,1,0,2,182
2010,BKK,2,01363/10,1.4864960277706702,2.973645297425088,-1.0653138054039506,-10,-10,0,181
2010,BKK,2,01384/10,0.6308390675585378,3.267391829216554,-0.06439872765323776,7,4,2,161
2010,BKK,2,01449/10,0.5314544729244687,3.913651123548838,-0.06113817629523808,4,3,2,192
2010,BKK,2,01549/10,2.0510579618296547,3.672179937289697,-1.7010369463080115,-10,-10,0,182
2010,BKK,2,01624/10,0.3855488251184175,4.257021702889412,-0.09507842412257356,3,3,2,-2
2010,KPP,2,30037/10,1.5421875268750946,3.350309828769665,-0.3919866512745725,7,15,2,112
2010,KPP,2,30122/10,1.5421875268750946,3.350309828769665,-0.3919866512745725,9,15,2,112
2010,KPP,2,30224/10,0.02207505320409878,2.544357734112861,-0.6820292365747413,2,13,2,122
2010,KPP,2,30243/10,0.5247067270245029,4.978481953795264,0.0921692900986279,5,8,2,145
2011,BKK,2,00045/11,-0.02128470970157559,4.318746309642373,-0.00698713916468586,7,11,2,133
2011,BKK,2,00206/11,0.09691672446420929,4.561019664410427,0.04341988097226483,5,2,2,177
2011,BKK,2,00220/11,1.0875800545936662,3.4156493506611207,-0.7010770763431653,-10,-10,0,183
2011,BKK,2,00322/11,1.1383955387958864,3.877947471833157,-1.5557715669115395,-10,-10,0,184
2011,BKK,2,00331/11,1.4864960277706702,2.973645297425088,-1.0653138054039506,6,1,2,181
2011,BKK,2,00381/11,0.09691672446420929,4.561019664410427,0.04341988097226483,10,2,2,177
2011,BKK,2,00556/11,-0.06988223355084991,2.9168356304352088,-0.6525303192160825,-10,-10,0,185
2011,BKK,2,00606/11,-0.2604573279727294,4.9699467779198745,0.30524454645180477,2,1,2,179
2011,BKK,2,00647/11,0.12421531053209772,3.7089922648931126,-0.6630073321959112,5,2,2,193
2011,BKK,2,00753/11,1.0875800545936662,3.4156493506611207,-0.7010770763431653,1,0,2,183
2011,BKK,2,00825/11,0.12421531053209772,3.7089922648931126,-0.6630073321959112,2,2,2,193
2011,BKK,2,00828/11,0.477400440276543,4.131842876847644,0.01703392950299543,2,1,2,180
2011,BKK,2,01220/11,1.420124397220201,3.23836488668549,-1.032429194432186,-10,-10,0,186
2011,BKK,2,01298/11,0.9975288551673936,3.672233003057584,-0.4461026496047573,7,1,2,188
2011,BKK,2,01429/11,0.477400440276543,4.131842876847644,0.01703392950299543,2,1,2,180
2011,BKK,2,01454/11,0.5247067270245029,4.978481953795264,0.0921692900986279,7,9,2,145
2012,BKK,2,00009/12,0.12421531053209772,3.7089922648931126,-0.6630073321959112,6,1,2,193
2012,BKK,2,00118/12,1.0875800545936662,3.4156493506611207,-0.7010770763431653,3,1,2,183
2012,BKK,2,00144/12,1.5823692604060704,2.09510029051885,-0.4538067018989293,-10,-10,0,187
2012,BKK,2,00258/12,0.9975288551673936,3.672233003057584,-0.4461026496047573,-10,-10,0,188
2012,BKK,2,00273/12,0.5314544729244687,3.913651123548838,-0.06113817629523808,6,1,2,192
2012,BKK,2,00334/12,0.9975288551673936,3.672233003057584,-0.4461026496047573,3,0,2,188
2012,BKK,2,00342/12,0.9975288551673936,3.672233003057584,-0.4461026496047573,5,0,2,188
2012,BKK,2,00376/12,0.12421531053209772,3.7089922648931126,-0.6630073321959112,10,1,2,193
2012,BKK,2,00478/12,3.293242212797956,3.1916158627968865,-2.2228484319362014,3,0,2,190
2012,BKK,2,00669/12,0.5314544729244687,3.913651123548838,-0.06113817629523808,3,1,2,192
2012,BKK,2,00741/12,0.5314544729244687,3.913651123548838,-0.06113817629523808,5,1,2,192
2012,BKK,2,00795/12,0.5314544729244687,3.913651123548838,-0.06113817629523808,6,1,2,192
2012,BKK,2,00826/12,0.12421531053209772,3.7089922648931126,-0.6630073321959112,5,1,2,193
2012,BKK,2,00907/12,0.9975288551673936,3.672233003057584,-0.4461026496047573,6,0,2,188
2012,BKK,2,01090/12,0.3469921703156499,5.3044338885743985,0.6470942622909622,-10,-10,0,189
2012,BKK,2,01092/12,3.293242212797956,3.1916158627968865,-2.2228484319362014,4,0,2,190
2012,BKK,2,01113/12,3.293242212797956,3.1916158627968865,-2.2228484319362014,-10,-10,0,190
2013,BKK,2,00016/14,0.4063847736712563,3.885866705684275,-0.2535501247259843,-10,-10,0,195
2013,BKK,2,00058/13,1.7619562216730489,4.142329972576675,-0.9621324313584736,-10,-10,0,191
2013,BKK,2,00078/13,0.5314544729244687,3.913651123548838,-0.06113817629523808,4,0,2,192
2013,BKK,2,00225/13,0.12421531053209772,3.7089922648931126,-0.6630073321959112,3,0,2,193
2013,BKK,2,00269/13,0.477400440276543,4.131842876847644,0.01703392950299543,11,3,2,180
2013,BKK,2,00280/13,0.5314544729244687,3.913651123548838,-0.06113817629523808,-10,-10,0,192
2013,BKK,2,00662/13,0.12421531053209772,3.7089922648931126,-0.6630073321959112,-10,-10,0,193
2013,BKK,2,00696/13,0.36471287656557866,4.62817670009455,0.0633932764808372,-10,-10,0,194
2013,BKK,2,00838/13,1.5823692604060704,2.09510029051885,-0.4538067018989293,8,1,2,187
2013,BKK,2,01726/13,0.5247067270245029,4.978481953795264,0.0921692900986279,11,11,2,145
2014,BKK,2,00740/14,0.8332109195573513,4.302766190636743,-0.00190187764711119,-10,-10,0,196
2014,Thailand,2,MH888331,0.9975288551673936,3.672233003057584,-0.4461026496047573,7,2,2,188
1994,BKK,3,00031/95,1.31499939547286,-0.5968120395161323,1.6251322653603837,10,0,2,-3
1994,BKK,3,00092/94,1.31499939547286,-0.5968120395161323,1.6251322653603837,8,0,2,-3
1994,BKK,3,00098/94,1.31499939547286,-0.5968120395161323,1.6251322653603837,5,0,2,-3
1994,BKK,3,00125/94,0.3574805413893495,0.33174391290081234,2.0804258536124607,3,5,2,233
1994,BKK,3,00128/94,2.0392774385832486,-2.4458299634927223,2.7193102239441083,-10,-10,0,197
1994,BKK,3,00130/94,2.0392774385832486,-2.4458299634927223,2.7193102239441083,0,0,2,197
1994,BKK,3,00255/94,1.9880218886132468,-0.6385123982672491,1.5995627413539877,-10,-10,0,198
1994,BKK,3,00515/94,1.415061818441872,-0.38161693847056616,1.095952423020541,7,1,2,202
1994,BKK,3,00705/94,1.1382181473604538,-0.546992444580917,2.004861476407749,1,5,2,225
1994,BKK,3,00715/94,1.9880218886132468,-0.6385123982672491,1.5995627413539877,3,0,2,198
1994,BKK,3,00800/94,1.31499939547286,-0.5968120395161323,1.6251322653603837,7,0,2,-3
1994,BKK,3,00831/94,1.2139811978987134,-0.4343573693315667,1.3625584734872866,-10,-10,0,199
